QuestionID	Question	DocumentID	DocumentTitle	SentenceID	Sentence	Label
2	What does the Peugeot company manufacture ?	D2	doctitle	91	Even the most senior figures behind its introduction , Ettore Panizza , technical director of Fiat 's electrical and electronic systems division , and Fabio Massimello , production and marketing director of its electrical vehicles programme , acknowledge that its performance is 'miserable ' in comparison with the Cinquecento 's petrol-engined versions .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	92	The Elettra , like an electric version of the more basic Panda which preceded the Polish -built car into production , exists because it is Fiat 's conviction that Italy 's cities will soon legislate and electric vehicle industry into being .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	93	The legislation will not be identical to that of California , where any manufacturer wishing to sell more than <num> cars a year will have to make at least <num> per cent of them 'zero emissions ' -LRB- electric -RRB- starting in <num> .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	94	From 1994-95 , he says , cities across Italy will start closing their centres to all but electric cars .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	95	As the trend spreads , so Fiat sees its electric car sales inexorably rising .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	96	Perhaps the ultimate current demonstration of what purpose-building an electric car can achieve is provided by the General Motors Impact .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	97	They see electric cars 'as little car for the city only ' , says Massimello .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	98	'It is very important to try to get cost closer to that of an ordinary car , ' says Massimello .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	99	Not least , he acknowledges , this is because there is little prospect of an EV ever being a direct substitute for an 'ordinary ' car , 'It will be only the second or third vehicle in a family , ' he believes .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	100	The current price disadvantage of all electric cars requires a big effort to achieve economies of scale in component production , Panizza stresses .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	101	But that means Europe 's car makers agreeing to share core componentry .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	102	The sharing of specifications at an early stage may mean that the purpose-built electric cars of the late 1990s will share - under their differing skins and manufacturers ' labels - components that are mostly common and this relatively inexpensive .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	103	LAST YEAR , the UK 's balance of trade deficit on motor vehicles shrank sharply from more than Pounds 6bn to about Pounds 1.5bn .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	104	Much of the fall was due to a UK new car market collapse , preventing the usual high volume of imports from being sucked in .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	105	Even so , Mr Geoffrey Whalen , UK motor industry veteran , past president of the Society of Motor Manufacturers and Traders , and Chevalier de la Legion d'Honneur , could derive much satisfaction from the export contribution made by Peugeot Talbot , the French vehicles group 's UK subsidiary , of which he has been chief executive for nearly a decade .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	106	To put that in context , total output at Ryton was <num> cars , so the precise export content was just under <num> per cent .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	107	The previous year , before the UK market began collapsing , Ryton built <num> cars , of which more than <num> went for export .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	108	In addition , many of the parts used to produce the Ryton -built cars are imported from the Continent .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	109	***** MIKE OTTY was taking something of a leap into the unknown when he decided to move from trying to set up an electronic rival to Glass 's Guide , the UK motor trade 's used car price 'Bible ' , to taking a job with Al Habtoor , a Dubai - headquartered conglomerate active throughout the Gulf .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	110	From now on , vehicles will form only a part of his remit .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	111	Inchcape is the world 's largest independent car distributor , although this will be the company 's first direct involvement in car importing and distribution in Japan .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	112	The deal follows a plunge in sales of Peugeot cars in Japan .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	113	Yanase Motors , Japan 's biggest dealer in imported cars , has decided to stop selling Volkswagen - Audi cars from next year .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	114	For France 's bilateral import quota on Japanese cars , which has limited their penetration to around <num> per cent of the domestic market for years , is due to go by the end of this year .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	115	Already , the Japanese share of the French car market has been allowed to creep up in anticipation , from <num> per cent of new registrations in <num> to <num> per cent last year , according to the Comite des Constructeurs Francais d'Automobiles .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	116	By <num> , Japanese imports to France could rise from last year 's <num> vehicles to around <num> , or <num> per cent of the market , according to the European Commission .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	117	The French government appears resigned to opening the floodgates , made inevitable by the <num> EC - Japan car import agreement , under which the Community market is to be fully liberalised over a seven-year transition period to the end of <num> .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	118	Fuji Heavy Industries was planning to export Legacy saloons and estate cars to France at the end of September and expects authorisation soon to import Subaru cars .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	119	Subaru France hopes to sell <num> Fuji cars in the year to March <num> from <num> new outlets .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	120	Yet the extent to which just in time stock control depends on Japanese style labour stability was sharply underlined by a strike at Renault 's main engine and gearbox plant last year , which took only <num> days to halt the group 's entire French and Belgian car production , starved of vital components .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	121	Now the lines are divided into sections , each managed by an autonomous team , responsible for correcting its own faults as the vehicle moves through .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	122	This is another way of cutting costs to the bone , but also reflects the fact that neither wants to get involved in the increasing electronic and specialised components found in modern cars .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	123	Another part of the race to catch up with Japan is the time and investment needed to design and launch new cars .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	124	The time taken to design and launch Renault 's latest small car , the Twingo , was in line with Japanese experience , says Mr Philippe Gras , deputy chief executive .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	125	The result of all these efforts is to bring the French car industry 's productivity to just <num> per cent behind that of Japanese car producers in Britain , itself <num> per cent behind the Japanese in Japan , according to a study by consultants McKinsey for the European Commission .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	126	It started manufacturing plastic components for cars in <num> in Coventry .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	127	which accounts for <num> per cent of its turnover , but other customers include Jaguar Cars , Rover , Honda and Massey Ferguson .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	128	The news came as another of Europe 's big employers , Automobiles Peugeot , confirmed that it would be cutting its workforce by about <num> per cent by the end of next year .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	129	In France , Automobiles Peugeot , part of the Peugeot - Citroen car group , said its cost-cutting plan would involve the loss of <num> jobs .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	130	The decision , which was prompted by the depressed state of the European car market , is the latest in a series of job cuts by French industry .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	131	Industry analysts said they expected further job cuts at French car and component manufacturers over the next few months .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	132	CHAUSSON , the French automobile company which is jointly owned by Peugeot and Renault , said yesterday that it was suspending payments .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	133	THE south-east Asian region , encompassing South Korea , Taiwan and the Asean block , has become an important force within the global automotive industry , and is providing the world 's vehicle and components manufacturers with some of the strongest growth rates and most substantial business opportunities to be found anywhere in the world .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	134	During the 1990s the current boom in vehicle output is set to continue apace in the wake of rapidly-growing local demand and the development by a number of companies of important export markets .	0
